City,County,Street,HouseCount,Link,Price EUR,Price per m2,Rooms,Area m2,Floor,Total floors,Flat number,House number,Year,Building type,Heating,Installation type,Specials,Extra quarters,Extra equipment,Security,Upload date,Modify date,Memorized count,Views,Telephone,Coordinates
Palanga,-,Vanagupės g.,1,https://www.aruodas.lt/butai-palangoje-vanagupes-g-be-tarpininku-parduodame-apartamentus-1-2564757/,70999,2029,2,35,4,4,-,22,2009,Mūrinis,Centrinis,Įrengtas,Uždaras kiemas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Terasa,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna Videokameros,3/17/2019,8/6/2019,6,4505,37068662228,55.936471 21.072958
Klaipėda, Kaunas,Kauno g.,1,https://www.aruodas.lt/butai-klaipedoje-kauno-mikrorajone-kauno-g-kauno-g-37-viskas-salia-parduodami-butai-1-2559263/,55000,1375,2,40,4,4,-,37,2019,Kita,Centrinis kolektorinis,Dalinė apdaila,-,Balkonas Vieta automobiliui,-,-,5/22/2019,8/12/2019,26,1854,37067169655,55.698677 21.161789
Vilnius, Pašilaičiai,Perkūnkiemio g.,1,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-perkunkiemio-g-parduodu-puikiai-irengta-buta-pasilaiciuose-1-2717365/,99999,1562,2,64,7,9,-,10,2008,Mūrinis,"Centrinis, elektra, centrinis kolektorinis",Įrengtas,Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Balkonas Vieta automobiliui Drabužinė,Kondicionierius Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė Dušo kabina Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna Videokameros,6/10/2019,6/18/2019,21,2752,37069999499,54.740491 25.221952
Kaunas, Dainava,Draugystės g.,1,https://www.aruodas.lt/butai-kaune-dainavoje-draugystes-g-labai-reta-galimybe-isigyti-parduodama-4-1-2762539/,97500,1132,4,86.1,4,5,-,-,1984,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Nauja elektros instaliacija Internetas Kabelinė televizija,Balkonas Rūsys Vieta automobiliui,Skalbimo mašina Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,8/1/2019,8/11/2019,3,608,37061533133,-
Šiauliai, Šimšė,Vilniaus g.,1,https://www.aruodas.lt/butai-siauliuose-simseje-vilniaus-g-puikus-pasiulymas-norintiems-gyventi-1-2748007/,55550,942,3,58.99,3,5,-,-,1971,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija,Balkonas Rūsys Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,7/2/2019,8/22/2019,7,3633,37060444353,-
Klaipėda, Sportininkai,Malūnininkų g.,1,https://www.aruodas.lt/butai-klaipedoje-sportininkuose-malunininku-g-3-ju-kambariu-butas-su-balkonu-renovuotame-1-2762487/,85000,1077,3,78.95,4,4,-,-,"1960 statyba, 2016 renovacija",Mūrinis,Centrinis,Įrengtas,-,-,-,-,8/1/2019,8/1/2019,-,324,37066355774,55.720869 21.113873
Klaipėda, Laukininkai,Laukininkų g.,1,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-3-ju-kambariu-77-kv-m-55-1-2732245/,67700,879,3,77,5,5,-,42,1986,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/27/2019,8/21/2019,10,1222,37061220768,55.661565 21.188971
Vilnius, Pilaitė,Karaliaučiaus g.,1,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamas-modernus-patogaus-isplanavimo-2-1-2747917/,85000,1932,2,44,4,5,-,-,2005,Mūrinis,Centrinis kolektorinis,Įrengtas,Tualetas ir vonia atskirai Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas Rūsys Vieta automobiliui,Kondicionierius Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,7/2/2019,7/6/2019,12,2720,37061670024,-
Neringos m.,-,Ievos Kalno g.,1,https://www.aruodas.lt/butai-neringoje-ievos-kalno-g-butas-per-du-aukstus-apsiltintas-triju-1-2732223/,149000,2172,4,68.6,4,4,-,8,1987,Mūrinis,"Elektra, kietu kuru",Įrengtas,-,-,-,-,6/29/2019,6/29/2019,5,1235,37061851277,55.540574 21.116586
Vilnius, Pilaitė,Įsruties g.,1,https://www.aruodas.lt/butai-vilniuje-pilaiteje-isruties-g-ypatybes-tualetas-ir-vonia-atskirai-1-2762359/,55000,1528,1,36,6,9,-,4,1995,Monolitinis,Centrinis,Įrengtas,-,-,-,-,8/1/2019,8/8/2019,7,795,37068746548,54.702307 25.182225
Telšių m.,-,Sedos g.,1,https://www.aruodas.lt/butai-telsiuose-sedos-g-1-2732199/,34990,763,2,45.85,2,5,-,7,"1966 statyba, 2015 renovacija",Mūrinis,Centrinis,Įrengtas,-,Rūsys,Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,6/2/2019,6/2/2019,5,2331,37060100219,55.98649 22.24804
Utenos m., Vyturių,J. Basanavičiaus g.,1,https://www.aruodas.lt/butai-utenoje-vyturiuose-j-basanaviciaus-g-parduodamas-vieno-kambario-butas-bendrabutyje-1-2762325/,6800,378,1,18,5,5,-,90,1958,Blokinis,Centrinis,Įrengtas,-,-,-,-,8/1/2019,8/1/2019,1,1081,37067913681,55.501823 25.613974
Šiauliai, Lieporiai,Tilžės g.,1,https://www.aruodas.lt/butai-siauliuose-lieporiuose-tilzes-g-1-2762277/,7000,389,1,18,3,5,-,44,1973,Mūrinis,Centrinis,Įrengtas,-,-,-,-,8/1/2019,8/1/2019,-,774,37063448123,55.915339 23.282105
Kauno r. sav., Garliavos m.,Liepų g.,1,https://www.aruodas.lt/butai-kauno-rajone-garliavos-m-liepu-g-pardavimas-keitimasnuoma-nuoma-studentams-1-2747767/,45000,572,4,78.7,5,5,25,39,1989,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Internetas,Balkonas Rūsys,-,Šarvuotos durys Kodinė laiptinės spyna,7/2/2019,8/19/2019,1,2315,37067886105,54.835346 23.868767
Klaipėda, Naujakiemis,Naujakiemio g.,1,https://www.aruodas.lt/butai-klaipedoje-naujakiemyje-naujakiemio-g-puikioje-vietoje-prie-taikos-pr-ir-egles-1-2747765/,39500,1192,1,33.15,4,5,-,23,1985,Blokinis,Centrinis,Įrengtas,Nauja kanalizacija,Rūsys,Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/2/2019,8/7/2019,8,1401,37062204919,55.676012 21.171728
Vilnius, Šnipiškės,Kalvarijų g.,1,https://www.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-parduodamas-butas-pacioje-vilniaus-sirdyje-1-2699097/,298000,3072,4,97,5,5,-,-,2006,Monolitinis,Centrinis kolektorinis,Įrengtas,Aukštos lubos Butas per kelis aukštus Tualetas ir vonia atskirai Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Balkonas Rūsys Vieta automobiliui Drabužinė,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Židinys Plastikiniai vamzdžiai Indaplovė Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna Videokameros,7/1/2019,8/1/2019,2,909,37068896684,-
Jonavos m.,-,Žeimių g.,1,https://www.aruodas.lt/butai-jonavoje-zeimiu-g-parduodamas-3-kambariu-butas-zeimiu-g-butas-1-2732163/,26000,433,3,60,2,2,-,-,1940,Mūrinis,Kietu kuru,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija,Sandėliukas Rūsys Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,6/2/2019,6/2/2019,4,4966,37063814996,55.09057 24.270312
Klaipėda, Debrecenas,Debreceno g.,1,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-1-2747587/,88353,1102,3,80.14,4,5,12,20a,2014,Mūrinis,Centrinis,Dalinė apdaila,-,-,-,-,7/2/2019,7/16/2019,3,764,37063058525,55.686875 21.179036
Klaipėda, Debrecenas,Debreceno g.,1,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-1-2747583/,63989,1102,2,58.04,3,5,7,20a,2014,Mūrinis,Centrinis,Įrengtas,-,-,-,-,7/2/2019,7/16/2019,6,967,37063058525,55.686875 21.179036
Vilnius, Visoriai,Jono Kairiūkščio g.,1,https://www.aruodas.lt/butai-vilniuje-visoriuose-jono-kairiukscio-g-parduodamas-jaukus-ir-visada-pilnas-saules-1-2759231/,76000,1801,2,42.21,8,9,-,-,2008,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,7/26/2019,8/21/2019,8,1566,37061855656,54.756974 25.264529
Palanga,-,Audronašų g.,1,https://www.aruodas.lt/butai-palangoje-audronasu-g-labai-gerai-irengtas-be-jokiu-defektu-geri-1-2732123/,75000,1471,2,51,3,3,-,-,2010,Mūrinis,Dujinis,Įrengtas,Aukštos lubos Tualetas ir vonia atskirai Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Virtuvė sujungta su kambariu,Balkonas Rūsys Vieta automobiliui Drabužinė,Kondicionierius Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė Dušo kabina,Šarvuotos durys Signalizacija,6/2/2019,6/2/2019,5,1358,37068678169,-
Kaunas, Kalniečiai,P. Lukšio g.,1,https://www.aruodas.lt/butai-kaune-kalnieciuose-p-luksio-g-parduodamas-vidinis-sviesus-ir-siltas-2-1-2761939/,49500,1100,2,45,1,5,-,-,1974,Blokinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija,Balkonas Rūsys Drabužinė,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/1/2019,8/1/2019,7,1102,37066337336,54.924848 23.955092
Vilnius, Naujamiestis,Šermukšnių g.,1,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-sermuksniu-g-parduodamas-jaukus-didelis-butas-pacioje-1-2672625/,259000,2590,4,100,3,3,-,1,1938,Mūrinis,Dujinis,Įrengtas,-,-,-,-,2/7/2019,7/26/2019,25,7023,37061060422,54.689976 25.274011
Kaunas, Eiguliai,Sukilėlių pr.,1,https://www.aruodas.lt/butai-kaune-eiguliuose-sukileliu-pr-parduodamas-puikiai-isplanuotas-jaukus-1-2745937/,105000,1615,2,65,7,12,-,87A,2007,Monolitinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,8/21/2019,8/21/2019,16,179,37067530360,54.926754 23.925429
Kaunas, Žaliakalnis,A. Baranausko g.,1,https://www.aruodas.lt/butai-kaune-zaliakalnyje-a-baranausko-g-parduodamas-didelis-butas-per-2-aukstus-1-2760099/,109000,991,5,110,12,12,-,19a,1986,Mūrinis,Centrinis,Įrengtas,-,-,-,-,8/1/2019,8/21/2019,6,886,37068558900,54.908587 23.953688
Klaipėdos r. sav., Dovilų mstl.,Minijos g.,1,https://www.aruodas.lt/butai-klaipedos-rajone-dovilu-mstl-minijos-g-parduodamas-tvarkingas-sviesus-langai-i-1-2684847/,39999,628,3,63.72,1,2,6,1,1975,Mūrinis,Kietu kuru,Įrengtas,-,-,-,-,3/4/2019,8/10/2019,5,3245,37068217427,55.675186 21.361854
Širvintų m.,-,J. Janonio g.,1,https://www.aruodas.lt/butai-sirvintose-j-janonio-g-butas-patogioje-vietoje-per-kelias-minutes-1-2761823/,49999,820,3,61,1,5,-,9,1979,Mūrinis,Centrinis,Įrengtas,-,-,-,-,8/1/2019,8/1/2019,-,723,37065024390,55.041318 24.953415
Palanga,-,Vėžių g.,1,https://www.aruodas.lt/butai-palangoje-veziu-g-parduodamas-butas-naujos-statybos-name-1-2761777/,69986,1166,2,60,1,5,-,10,2008,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,7/31/2019,8/9/2019,10,1268,37061138201,55.912308 21.078034
Kėdainių m.,-,Respublikos g.,1,https://www.aruodas.lt/butai-kedainiuose-respublikos-g-vaiku-kambaryje-ir-svetaineje-apsiltintos-1-2732037/,38000,594,3,64,5,5,-,18,1987,Blokinis,Centrinis,Įrengtas,-,-,-,-,6/1/2019,6/1/2019,10,4620,37064470349,55.280436 23.95221
Kretingos m.,-,Lazdynų g.,1,https://www.aruodas.lt/butai-kretingoje-lazdynu-g-butas-erdvaus-isdestymo-kambarys-18-kvm-1-2684753/,35000,813,1,43.07,5,5,14,8,"1987 statyba, 2018 renovacija",Blokinis,Centrinis,Įrengtas,-,-,-,-,3/3/2019,5/31/2019,6,2672,37061826627,55.890165 21.25892
Mažeikių m.,-,Pavenčių g.,1,https://www.aruodas.lt/butai-mazeikiuose-pavenciu-g-parduodamas-pilnai-irengtas-su-visais-baldais-1-2746687/,68000,756,4,90,2,5,-,5,1981,Blokinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija,Rūsys Drabužinė,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/1/2019,7/30/2019,4,2231,37061148980,56.302688 22.326475
Palanga,-,Kontininkų g.,1,https://www.aruodas.lt/butai-palangoje-kontininku-g-3-k-butas-tik-49-000-500m-iki-juros-1-2661625/,49000,1531,3,32,3,3,-,3E,2020,Mūrinis,Elektra,Įrengtas,Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Balkonas Vieta automobiliui,Šildomos grindys Dušo kabina,Signalizacija,1/18/2019,8/23/2019,31,10732,37066990111,55.946371 21.078069
Kaunas, Lampėdžiai,Raudondvario pl.,1,https://www.aruodas.lt/butai-kaune-lampedziuose-raudondvario-pl-isskirtinis-puikaus-isplanavimo-butas-salia-1-2761459/,144500,803,5,180,2,3,-,-,2019,Mūrinis,"Elektra, dujinis, kietu kuru, kita",Dalinė apdaila,Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Balkonas Terasa Rūsys Vieta automobiliui Drabužinė,Plastikiniai vamzdžiai,Šarvuotos durys Signalizacija Kodinė laiptinės spyna Videokameros,7/31/2019,8/2/2019,19,1645,37060390657,-
Palanga,-,Ronžės g.,1,https://www.aruodas.lt/butai-palangoje-ronzes-g-1autonominis-sildymas-dujoskatilas-1-2761445/,127000,2851,2,44.54,3,3,11,11,2017,Mūrinis,Dujinis,Įrengtas,-,-,-,-,7/31/2019,7/31/2019,3,687,37067948462,55.914477 21.070133
Vilnius, Rasos,Rasų g.,1,https://www.aruodas.lt/butai-vilniuje-rasose-rasu-g-parduodamas-dizainerio-suprojektuotas-60-kvm-1-2761405/,220000,3667,2,60,2,2,-,-,2015,Mūrinis,Dujinis,Įrengtas,-,-,-,-,7/31/2019,8/2/2019,9,1993,37067176199,-
Vilnius, Antakalnis,Antakalnio g.,1,https://www.aruodas.lt/butai-vilniuje-antakalnyje-antakalnio-g-parduodami-prabangus-aukstos-klases-1-2726123/,198000,1687,3,117.38,4,4,-,-,1998,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,5/21/2019,8/23/2019,17,2648,37061103228,54.701704 25.308927
Šiaulių r. sav., Gruzdžių mstl.,S. Dariaus ir S. Girėno g.,1,https://www.aruodas.lt/butai-siauliu-rajone-gruzdziu-mstl-s-dariaus-ir-s-gireno-g-1-1320178/,8000,267,1,30,3,5,-,26,1990,Mūrinis,Dujinis,Dalinė apdaila,-,Balkonas,-,Kodinė laiptinės spyna,4/2/2019,7/1/2019,-,1173,37069809238,-
Vilnius, Antakalnis,Jūratės g.,1,https://www.aruodas.lt/butai-vilniuje-antakalnyje-jurates-g-brokeriu-paslaugos-nedomina-parduodamas-1-2731965/,52000,2251,1,23.1,2,2,-,4,"2019 statyba, 2019 renovacija",Medinis,"Elektra, kita",Dalinė apdaila,-,-,-,-,6/1/2019,8/5/2019,36,5302,37068232477,54.697481 25.315032
Šiauliai, Gytariai,K. Korsako g.,1,https://www.aruodas.lt/butai-siauliuose-gytariuose-k-korsako-g-pakeistas-vamzdynas-visi-langai-pakeisti-1-2731963/,45000,893,2,50.41,1,5,-,57,1989,Blokinis,Centrinis,Įrengtas,-,-,-,-,6/1/2019,6/18/2019,5,4419,37060696395,55.909343 23.247871
Vilnius, Naujamiestis,M. K. Čiurlionio g.,1,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-m-k-ciurlionio-g-m-k-ciurlionio-g-naujamiestyje-1-2761241/,23500,1306,1,18,5,5,-,25A,1966,Mūrinis,Centrinis,Įrengtas,Uždaras kiemas Internetas,Vieta automobiliui,Su baldais Šaldytuvas,Kodinė laiptinės spyna,7/31/2019,8/23/2019,24,2410,37063848414,54.683286 25.25662
Šiaulių r. sav., Kuršėnų m.,V. Kudirkos g.,1,https://www.aruodas.lt/butai-siauliu-rajone-kursenu-m-v-kudirkos-g-vidurine-laiptinebutas-labai-siltasramus-1-2731939/,31500,492,3,64,4,5,-,32,1973,Blokinis,Centrinis,Įrengtas,-,-,-,-,6/1/2019,6/4/2019,1,1723,37068365605,56.002141 22.945009
Klaipėda, Centras,Kuosų g.,1,https://www.aruodas.lt/butai-klaipedoje-centre-kuosu-g-skubiai-parduodamas-stilingai-irengtas-1-2746299/,126000,1286,3,98,30,34,-,20,2009,Monolitinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,7/1/2019,8/23/2019,14,2355,37060721911,55.691087 21.146531
Klaipėda, Miškas,Kretingos g.,1,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-kretingos-g-parduodamas-3-kambariu-erdvus-sviesus-ir-1-2759567/,79999,1057,3,75.7,6,9,-,63,"1984 statyba, 2014 renovacija",Mūrinis,Centrinis kolektorinis,Įrengtas,Tualetas ir vonia atskirai Nauja kanalizacija,Balkonas Rūsys,Su baldais Virtuvės komplektas Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/17/2019,8/23/2019,5,189,37065557839,55.732084 21.131564
Klaipėda, Žardininkai,Gedminų g.,1,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-gedminu-g-parduodu-arba-keiciu-i-1k-nebrangu-butabutas-1-2746231/,50000,1000,2,50,6,9,-,22,1977,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/26/2019,8/19/2019,6,222,37061021900,55.675472 21.177428
Kaunas, Centras,Kęstučio g.,1,https://www.aruodas.lt/butai-kaune-centre-kestucio-g-parduodamas-vieno-kambario-butas-studija-1-2746169/,31800,1325,1,24,1,4,-,-,"1937 statyba, 2016 renovacija",Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,7/1/2019,7/31/2019,41,7560,37069848171,54.895124 23.924193
Druskininkų m.,-,Šv. Jokūbo g.,1,https://www.aruodas.lt/butai-druskininkuose-sv-jokubo-g-geidziamiausioje-druskininku-vietoje-1-2731903/,267000,2957,3,90.3,3,4,-,1,2017,Mūrinis,"Centrinis, centrinis kolektorinis",Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija,Balkonas,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,6/1/2019,6/1/2019,2,1388,37062613478,54.017328 23.97238
Vilnius, Senamiestis,J. Basanavičiaus g.,1,https://www.aruodas.lt/butai-vilniuje-senamiestyje-j-basanaviciaus-g-parduodamas-2-kambariu-butas-centre-salia-1-2756035/,125000,2451,2,51,4,4,-,-,1940,Mūrinis,Centrinis,Įrengtas,Aukštos lubos Tualetas ir vonia atskirai Kabelinė televizija Internetas,Rūsys Drabužinė,Vonia Skalbimo mašina,Kodinė laiptinės spyna Šarvuotos durys,7/19/2019,8/23/2019,37,1961,37067080603,54.680566 25.27258
Vilnius, Naujamiestis,Smolensko g.,1,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-smolensko-g-kokybiskai-ir-stilingai-irengtas-loftas-1-2749003/,145990,1973,3,74,3,3,-,-,2017,Blokinis,Centrinis,Įrengtas,Aukštos lubos Butas per kelis aukštus Kabelinė televizija Internetas Virtuvė sujungta su kambariu,-,Su baldais Kondicionierius Skalbimo mašina,Šarvuotos durys,7/4/2019,8/23/2019,16,2647,37067080603,54.67013 25.261388
Vilnius, Naujamiestis,Kauno g.,1,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-kauno-g-kokybiskai-ir-stilingai-irengtas-loftas-1-2749005/,145990,1973,2,74,3,3,-,-,2017,Blokinis,Centrinis,Įrengtas,Aukštos lubos Butas per kelis aukštus Kabelinė televizija Internetas Virtuvė sujungta su kambariu,-,Su baldais Kondicionierius Skalbimo mašina,Šarvuotos durys,7/4/2019,8/23/2019,15,2943,37067080603,-
Vilnius, Naujamiestis,Mindaugo g.,1,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-mindaugo-g-parduodamas-2-kambariu-butas-centre-salia-1-2756033/,125000,2451,2,51,4,4,-,-,1940,Mūrinis,Centrinis,Įrengtas,Aukštos lubos Tualetas ir vonia atskirai Kabelinė televizija Internetas,Rūsys Drabužinė,Vonia Skalbimo mašina,Kodinė laiptinės spyna Šarvuotos durys,7/19/2019,8/23/2019,20,1650,37067080603,54.680566 25.27258
Klaipėda, Debrecenas,Debreceno g.,1,https://www.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-parduodamas-3-kambariu-butas-64-kvm-langai-1-2708927/,53000,828,3,64,9,9,-,-,1972,Blokinis,Centrinis,Įrengtas,-,-,-,-,4/16/2019,7/25/2019,8,1609,37063984038,55.680927 21.173127
Kaunas, Eiguliai,Sukilėlių pr.,1,https://www.aruodas.lt/butai-kaune-eiguliuose-sukileliu-pr-unikalios-architekturos-name-sakura-1-2731817/,128000,1641,3,78,5,13,-,87A,2007,Mūrinis,Centrinis,Įrengtas,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Sandėliukas Vieta automobiliui Drabužinė,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Indaplovė Dušo kabina Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna Videokameros,5/31/2019,7/24/2019,16,3512,37069917101,54.926754 23.925429
Klaipėda, Žvejybos uostas,Sulupės g.,1,https://www.aruodas.lt/butai-klaipedoje-zvejybos-uoste-sulupes-g-parduodamas-4-k-74-m2-butas-tarkingas-1-2745929/,55000,743,4,74,5,5,-,13a,1979,Mūrinis,Centrinis,Įrengtas,-,Balkonas Rūsys,-,-,6/30/2019,6/30/2019,4,419,37069930471,55.681972 21.153503
Vilnius, Šiaurės miestelis,Apkasų g.,1,https://www.aruodas.lt/butai-vilniuje-siaures-miestelyje-apkasu-g-parduodamas-sviesus-jaukus-ir-siltas-triju-1-2761003/,72000,1286,3,56,3,5,-,11,1964,Blokinis,Centrinis,Įrengtas,-,Balkonas Rūsys Drabužinė,Skalbimo mašina Šaldytuvas Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,7/30/2019,8/12/2019,53,4273,37064114234,54.707175 25.289961
Kaunas, Palemonas,Marių g.,1,https://www.aruodas.lt/butai-kaune-palemone-mariu-g-parduodamas-butas-muriniame-name-pirmame-1-2760997/,30000,1034,1,29,1,5,27,14,1976,Mūrinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija,Rūsys Vieta automobiliui,Su baldais Virtuvės komplektas Viryklė Vonia,Kodinė laiptinės spyna,7/30/2019,7/30/2019,5,810,37065059538,54.912312 24.060283
Vilnius, Žirmūnai,Žirmūnų g.,1,https://www.aruodas.lt/butai-vilniuje-zirmunuose-zirmunu-g-nt-brokeriu-maloniai-prasome-neskambinti-1-2705563/,88000,2460,2,35.77,1,5,-,30C,2008,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,4/9/2019,7/30/2019,24,3910,37062098770,54.701101 25.299239
Vilnius, Lazdynai,Architektų g.,1,https://www.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodu-1kambuta-lazdinuosepilnai-pakeista-1-2760969/,52000,1576,1,33,2,5,-,-,1972,Blokinis,Centrinis,Įrengtas,-,-,-,-,7/30/2019,8/23/2019,12,1786,+,-
Panevėžys, Žemaičiai,Žemaičių g.,1,https://www.aruodas.lt/butai-panevezyje-zemaiciuose-zemaiciu-g-2-plastikiniai-langai-didelis-balkonas-1-2768403/,35000,601,3,58.21,5,5,-,4,1970,Mūrinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Balkonas Rūsys,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Vonia,-,8/14/2019,8/19/2019,5,124,37065970908,55.722546 24.379359
Vilnius, Viršuliškės,Justiniškių g.,1,https://www.aruodas.lt/butai-vilniuje-virsuliskese-justiniskiu-g-parduodamas-jaukus-2-ju-kambariu-butas-1-2760959/,59000,1229,2,48,5,5,-,-,1977,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai,Balkonas Rūsys,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,8/12/2019,8/12/2019,18,1151,37068664481,54.707397 25.218096
Klaipėda, Senamiestis,Kareivinių g.,1,https://www.aruodas.lt/butai-klaipedoje-senamiestyje-kareiviniu-g-rugpjucio-29-diena-nuo-18-iki-20-val-1-2758909/,79900,1335,2,59.85,2,4,-,4,"1880 statyba, 1990 renovacija",Mūrinis,Centrinis,Įrengtas,Aukštos lubos Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,7/25/2019,8/21/2019,11,1337,37069932354,55.720141 21.122778
